collocation,count,count_nested,length,lambda,z
to repeal the,2,0,3,1.8146323559443616,1.0498078950702052
@potus @realdonaldtrump in,2,0,3,2.260606076622685,1.0490803906426465
of mississippi has,2,0,3,1.966034371001768,1.0489698672381325
most loyal that,2,0,3,2.7905995104910257,1.0484220805814488
on presidential election,2,0,3,1.8730011971501397,1.0483904569977247
gathered today to,2,0,3,2.317158658211236,1.047804987761407
we grieve for,2,0,3,2.063927559648507,1.0464919627226181
time in a,2,0,3,0.9361120493831758,1.0463835524003906
on @foxnews at,4,0,3,1.7208890287721355,1.0458315506027733
service to the,3,0,3,1.6789037904970154,1.045757875754332
bad on crime,2,0,3,2.210502920787154,1.0450374671366982
is setting record,2,0,3,2.311524214567057,1.044829880083532
great meetings and,2,0,3,1.251416725847987,1.0443782442818876
is going on,9,0,3,0.5769783441003904,1.0443313314851626
the north korean,5,0,3,1.3518199850595431,1.043814520191483
since election day,3,0,3,2.2286163822045095,1.0433609620866704
right so far,2,0,3,2.257298326960588,1.0433489154609186
believe that the,4,0,3,1.0631280069771116,1.0431932457598057
for the stock,3,0,3,1.7419592595301991,1.0413126424425438
the east room,5,0,3,2.2520112515764157,1.0410938191154082
@potus @realdonaldtrump and,3,0,3,1.8681623229200615,1.0407693397869509
love to everyone,2,0,3,1.8016463665885647,1.040597616596209
is a complete,3,0,3,1.820876450271744,1.039593360685068
it will only,4,0,3,1.0913255496509995,1.0395058653746716
he will make,3,0,3,1.6373213542222267,1.0376338561495586
of texas and,2,0,3,1.7906412436379355,1.0340509775439268
don’t have a,3,0,3,0.9827721946900936,1.033891525036556
to the u.s,10,0,3,0.9186887319494361,1.0337176276211797
don’t care about,4,0,3,1.8603485372556479,1.033702787296403
what a crowd,2,0,3,2.262012834898897,1.033690869923817
mccabe and all,2,0,3,1.860398975307409,1.0333983344561992
would pass a,2,0,3,1.699445624702446,1.0315477759365008
really hard to,2,0,3,1.6967264483230577,1.0314682726238664
of japan to,2,0,3,1.2887455102636947,1.031150193779911
to work with,2,0,3,1.6385857867939664,1.0300964255726361
home of the,3,0,3,1.6683154311678674,1.0276522609363312
could be very,2,0,3,1.6848996380009638,1.0265036999325567
wall in san,2,0,3,2.272018218053537,1.0263823420876224
of meetings with,2,0,3,1.0736065499321858,1.0258040735400809
that’s how i,2,0,3,2.33616361575635,1.023862847736993
our incredible workers,2,0,3,2.1920293283171555,1.02333189663708
is a friend,2,0,3,1.6903133577892593,1.0226090241498766
and the dems,6,0,3,0.9686364273186223,1.0223434490448873
after all of,2,0,3,1.6502645924542083,1.0217650286736335
phony collusion with,2,0,3,2.1824194616905106,1.0217352298307236
on trade and,3,0,3,0.807433152486638,1.0211061877057013
to find the,2,0,3,1.6714156209623727,1.0203932509387608
and most comprehensive,2,0,3,2.2554867687350724,1.0200130957008366
and most loyal,2,0,3,2.2554867687350724,1.0200130957008366
a complete and,2,0,3,1.2540617404008063,1.017869630491558
up for the,2,0,3,1.0928647692211628,1.0178637589801915
by the thousands,2,0,3,2.1753441210435254,1.0174612412850033
why does the,2,0,3,1.732661335193916,1.0165152926597965
and best wishes,2,0,3,2.439334070428937,1.0162114147034624
a great service,2,0,3,2.1429666810759063,1.015124285760661
on healthcare and,2,0,3,1.1471748040433178,1.0150031998736673
by the democrats,13,0,3,1.4819323400823388,1.0148443372446845
help stop the,2,0,3,1.210766382118143,1.013461697091581
that ever happened,2,0,3,1.9220116418150417,1.012745525670191
on NFL players,2,0,3,2.2490027563866715,1.0126125052046189
will work out,2,0,3,1.1214274492657208,1.0123577708679317
there is nothing,3,0,3,1.7550676232070619,1.0119997082525918
to take away,2,0,3,2.1538305945594978,1.0107821476399534
work every day,2,0,3,2.2914000609398055,1.010516670014547
stand with our,3,0,3,1.0162183106134806,1.0098896542600524
and military leaders,2,0,3,1.260931741979488,1.009269497546147
is the right,2,0,3,1.0931506678232727,1.0088555375037116
are weak on,2,0,3,1.6489790959135142,1.008693595029482
best time EVER,2,0,3,2.5777007124455507,1.0079676173791636
forward to being,9,0,3,2.117264952302021,1.0073701050170714
in our modern,2,0,3,2.1863113025174448,1.0070838930742647
un of north,2,0,3,1.8217482110898846,1.0065879971457365
the campaign and,2,0,3,0.9211662336788682,1.0057961481064213
good for our,2,0,3,1.1366784594961787,1.005615620787493
that is FAIR,2,0,3,2.211548018030558,1.0053502144325763
of the special,2,0,3,1.6593681021315083,1.005084206033047
market up almost,2,0,3,2.279403203634976,1.0039589561039615
people of puerto,4,0,3,1.6178867566258668,1.003603383738116
in the air,2,0,3,1.7787242452196026,1.0028553285313961
to our farmers,4,0,3,1.5815175119434843,1.0026163862014357
raise age to,2,0,3,2.6766711000775434,1.0016344244501723
the south korean,2,0,3,1.8625823929767704,1.0012645938460443
a real deal,3,0,3,1.6432274437267216,1.0011118212420609
deserves for the,2,0,3,2.166404371429171,0.9999999277998118
need 10 democrat,2,0,3,2.543825298613246,0.9976122573772929
unfair and unpopular,2,0,3,2.660678482839517,0.9965827295057792
speak out against,2,0,3,2.269142729128598,0.9965389235861661
out of words,2,0,3,2.1129006971931172,0.9964023266845284
legislation on immigration,2,0,3,2.1421106150080282,0.9952881747994428
mourn the loss,2,0,3,2.346974528442029,0.9951423082424686
badly on trade,2,0,3,2.110821804813043,0.9951104711597799
will be my,3,0,3,1.27103506584317,0.9949265156702434
and to ensure,2,0,3,1.7158365831536835,0.9947796996748115
in the justice,2,0,3,1.6178305402696025,0.992639329053688
stand for the,5,0,3,1.0195377301589144,0.9896432530775201
must keep america,2,0,3,1.8251504627650599,0.9894621728853882
take a moment,2,0,3,2.1947514651987783,0.9888825901119429
have to use,2,0,3,1.6085520911320819,0.988488027831056
is now taking,2,0,3,1.7547853614037434,0.9868987866496435
may be the,2,0,3,0.993390788886026,0.9863512400376814
executive order on,7,0,3,2.1285335475445466,0.9846016801405657
will not stand,2,0,3,1.7445049993005959,0.9839941407558436
was set up,2,0,3,1.83918483004999,0.9837201920885003
as governor of,2,0,3,1.5896469883824378,0.9819785783308838
was packed to,2,0,3,2.155242079159594,0.9807587584348468
is having a,2,0,3,1.5759933761885248,0.9807247008587874
the guts to,2,0,3,2.484128287733123,0.9804486618378709
is NOT a,3,0,3,1.7693906036474019,0.9798768021858868
the lives of,2,0,3,1.655857989390939,0.9784239402400533
trillion in the,2,0,3,1.742175991321706,0.9774238294575414
if president obama,2,0,3,2.069556763621817,0.9772732043215742
is very unfair,2,0,3,1.6741568198030254,0.9768920891751522
will be there,8,0,3,1.5189258434615134,0.9757944457793262
not be paying,2,0,3,1.7479430372548788,0.9746728817461754
under my administration,2,0,3,2.083086344078692,0.972425731704432
mexico and many,2,0,3,1.6022430521248152,0.971485049163455
senate republicans will,2,0,3,1.7010071608002542,0.9711785032425345
book just out,3,0,3,2.078176044309564,0.9703724254590396
as an excuse,3,0,3,1.7016504198250808,0.9701282628227377
the results will,2,0,3,1.7151261177851218,0.9694780363344764
are gathered today,2,0,3,1.9711218638102528,0.9684147173850428
it should be,4,0,3,1.4738815606857916,0.9683957640509285
will be great,6,0,3,0.9507060535851768,0.9679219570702725
is the single,2,0,3,1.7036919903669459,0.9675614487884262
president of facebook,2,0,3,2.105966250301339,0.9674556460108316
because of our,3,0,3,1.4908519452187656,0.9669190443155938
announced he will,2,0,3,1.7531965426467555,0.9662586325190806
people who work,2,0,3,1.708556530739137,0.9652030197970469
a full pardon,3,0,3,2.2934523181850457,0.964963183241086
rally at the,2,0,3,2.048783315098187,0.9642181247849497
as it has,2,0,3,1.0043406939109345,0.9638278110303556
the class of,2,0,3,1.7144599038895099,0.9636323028487409
mayor of san,3,0,3,2.2114733173080454,0.9598328453802519
on national security,2,0,3,1.622360925360712,0.9562913456298642
cannot imagine that,2,0,3,2.49605608958806,0.9545194957376881
director in history,2,0,3,2.0368715813988683,0.9543568314709419
to distract from,2,0,3,2.46589015793932,0.9533286752156698
to do nothing,2,0,3,1.580246291854722,0.952594682333439
the president of,11,0,3,0.48457109138634635,0.9523511507854654
working on the,3,0,3,0.8014985492058502,0.9503402148523274
to everyone affected,2,0,3,2.089703580424602,0.9497800343406563
the dishonest media,2,0,3,1.0926224158280293,0.949704086119027
out that the,3,0,3,0.7628145947255405,0.9495516717997039
a deal that,3,0,3,0.9839555259971331,0.9486884546111818
i don’t believe,3,0,3,1.6695974944074683,0.9486070681701785
the beginning of,5,0,3,1.663191302625357,0.9485780285503206
us become strong,2,0,3,2.4196904714489245,0.9481340227169149
OPEC is at,2,0,3,2.1504876784447937,0.947614481948826
show the world,2,0,3,2.0069078375379776,0.9467079528674258
very unfair to,5,0,3,0.9743481448116174,0.9465595622203896
including the great,2,0,3,1.5075691998504261,0.9460725658959128
created since i,2,0,3,2.156683625008653,0.9458132251350475
push for historic,2,0,3,2.185872546243025,0.9458111180074541
no choice but,2,0,3,2.4381365157076296,0.9456474975406836
or any other,2,0,3,2.0440602622131308,0.9449815811866455
when president obama,2,0,3,2.000735213777978,0.9447125649177273
strong on borders,5,0,3,1.5642108352898374,0.9442494305822132
and there was,3,0,3,0.8197662623750119,0.9439643203857369
talks with north,5,0,3,1.966806687446752,0.9438965411717426
we must have,5,0,3,1.4222590743974517,0.9423348268852688
i were honored,6,0,3,1.5658637233448092,0.9413329286541103
the #g7summit in,3,0,3,2.3623558454246476,0.9404473140813487
lottery and chain,2,0,3,2.459863812716658,0.9402078942528334
to the campaign,2,0,3,0.8939137496393155,0.9392451746567745
looking at the,6,0,3,0.8198001473121113,0.9388186950380857
are currently on,2,0,3,1.6738117778504642,0.9365738083080195
if we show,2,0,3,1.9929930251573846,0.93655869597959
who truly loves,2,0,3,2.1371796167799015,0.935694332837041
immigrants than they,2,0,3,2.0363661330046177,0.9341201259256835
of the filibuster,2,0,3,1.9964083269050528,0.9323052221001238
have unchecked illegal,2,0,3,2.481729611256794,0.9321989984246236
made a deal,2,0,3,1.5290069812791214,0.9311495036468908
to the public,2,0,3,1.5082983502117768,0.9305400983965327
yesterday at the,4,0,3,1.527534285544219,0.9302531190482866
in the GREAT,2,0,3,1.0183476368999198,0.9301055482997768
the american economy,2,0,3,1.5204906608034543,0.9300329772744254
big progress being,4,0,3,1.99676091504609,0.929601559088895
go to war,2,0,3,1.6637007131888606,0.9295025080097381
military and trade,2,0,3,1.508309333166662,0.9294525559481418
thoughts and prayers,25,0,3,1.7226702496460122,0.9292583194691879
we must protect,3,0,3,1.9411975226333433,0.9290282200609968
loopholes in our,2,0,3,2.041269641598018,0.9290267727595428
news is going,4,0,3,1.4200604832027137,0.9281009009209826
give up a,2,0,3,1.092672375522974,0.9272871322130759
the security and,2,0,3,0.8327111320528657,0.9259300316203899
he is strong,4,0,3,1.4423258276152615,0.9254306593835399
in the district,2,0,3,1.9795618052742403,0.924287800140788
fighting for the,2,0,3,1.5149710820288194,0.923620544633448
he will help,2,0,3,1.4968825588339394,0.9229346395173424
to the @whitehouse,37,0,3,1.393507391837451,0.9229031595291485
a great meeting,5,0,3,1.4152534558528402,0.9208049867025627
scam and excuse,2,0,3,2.4599597935205697,0.9205323533069036
women who have,3,0,3,1.4698019360685985,0.9194743834911357
the dems will,3,0,3,1.4167955020401832,0.9147431515771707
the hands of,2,0,3,1.9664578674220063,0.9143110560005471
the policy of,2,0,3,1.9664578674220063,0.9143110560005471
supporters are the,2,0,3,1.161548090929379,0.9138496165485208
killed in the,2,0,3,1.630933705085865,0.9132347250973881
from their loved,2,0,3,1.8320383944328997,0.9128418770519705
women who made,2,0,3,1.6423358384208775,0.9126653913544233
or correct it,2,0,3,1.9957411410465853,0.9120885814248486
has agreed to,2,0,3,1.5584994178526994,0.9111407218788705
republicans will do,2,0,3,1.4713120592777496,0.9110079313906885
that they should,2,0,3,1.0844207876330494,0.9109091897700735
mexico and canada,3,0,3,1.6250115116862722,0.9109048247482542
working together to,2,0,3,1.4924349788366364,0.9107797672833648
to be joined,4,0,3,1.9594758666797552,0.9103255024309997
for those who,2,0,3,1.012664556780745,0.9099603409373173
jobs are created,2,0,3,1.9646596334063322,0.9090969209581776
find the leakers,2,0,3,2.0872369024235615,0.9088382448689822
the dems to,2,0,3,0.9763627313101668,0.9087494066001452
he didn’t want,2,0,3,1.344038924870959,0.9085075539497344
as i have,5,0,3,0.7214587923543831,0.9081510806598246
are being worked,2,0,3,1.9313513772602506,0.9077380436085859
who knows how,2,0,3,2.0145357455233865,0.9072221056436569
and to the,2,0,3,0.6199568215296116,0.9071729414440397
don’t believe the,2,0,3,0.9858340090958682,0.9058510596026907
on the hill,3,0,3,1.9611926795200298,0.9051027428654645
can’t get made,2,0,3,1.9768370506484343,0.904715143762004
a great help,2,0,3,1.1989531030022325,0.9046293667249811
protect our people,2,0,3,1.503074635955131,0.9045391459285931
companies are coming,5,0,3,1.4398783203779648,0.904432772272113
work in order,2,0,3,1.9254150591817405,0.904182219416664
has finally been,2,0,3,1.9165643648068449,0.9035419562605661
see what is,2,0,3,1.5010193222583572,0.9031814610765484
on the paris,2,0,3,1.6174741862046342,0.9028795373756205
a very special,4,0,3,1.0525665657766112,0.9026924505920323
now that i,2,0,3,1.4410636045049672,0.9023429129950831
to being with,2,0,3,0.7622204331256679,0.900263751142872
have nothing to,2,0,3,0.8976547150887164,0.8977809001815698
be allowed to,6,0,3,1.4518122117271033,0.8970247205743849
the middle east,12,0,3,1.9281681376012276,0.8965677238938637
going to texas,2,0,3,1.8978519336312314,0.8962689267310876
be in las,2,0,3,1.5469770965398562,0.8962029288097028
the entire bush,2,0,3,1.9399774728515464,0.8951033316542172
i want a,2,0,3,0.8053025558296394,0.8946429603458724
also working with,2,0,3,1.2248503953349252,0.8932767291200646
on november 8,2,0,3,2.0489563863976823,0.8928698213265931
for the terrible,4,0,3,1.3844479296213268,0.8928220914928513
you so much,2,0,3,1.5767055470494311,0.8927531459979551
the rule of,3,0,3,1.5741510636856377,0.892654750145061
woman who has,2,0,3,2.015046341337446,0.8925788660612655
never forget the,3,0,3,1.1871201457664056,0.8924655208551754
great job and,2,0,3,1.4130657839133995,0.8923640896150633
across the country,3,0,3,1.084570819777823,0.8918441424740298
make no mistake,2,0,3,2.32740005177348,0.8913198908746784
over the last,3,0,3,1.3965208489131027,0.8900420860609063
we need people,2,0,3,1.570516814437954,0.8879613396259796
tax system that,2,0,3,1.5193283443179801,0.8878610718037365
find out that,2,0,3,1.5370069817118073,0.8878008579755302
all sorts of,4,0,3,2.2386121993279158,0.8876940089104207
the republicans will,3,0,3,0.7492658844818565,0.8873996202771135
in the media,3,0,3,1.354510062580251,0.8855892862638208
room of the,4,0,3,1.4702338481602841,0.8851319673460908
separated from their,2,0,3,2.1197184925596133,0.8845952034572784
they are with,2,0,3,1.3810234657750007,0.8828477868665427
responders who are,3,0,3,1.5498434600158166,0.8821957815105171
great meeting w,2,0,3,1.5705424416475298,0.8813575328652924
i signed an,3,0,3,1.5000279617999484,0.8802117427669811
we are with,10,0,3,0.5295009334351404,0.8791460099121577
50 days in,2,0,3,1.9714645495931888,0.8781752537280806
from the campaign,2,0,3,1.3912291472897511,0.8760693624904374
me live for,2,0,3,1.4809618924000318,0.8740024181242291
he is tough,3,0,3,1.4178993140302247,0.8733631552486357
strong on military,2,0,3,1.4925506761848721,0.8731273766076556
prosperity for his,2,0,3,1.8725336758045819,0.8717605641858878
welcome so many,2,0,3,1.8446571382269425,0.8716283872623404
to the people,4,0,3,0.5998238661409574,0.8715937032127398
and our vets,3,0,3,1.1053290548056782,0.8712900820051378
to the USA,3,0,3,1.3821656595151186,0.8708976738645765
pass a massive,2,0,3,1.4739708257187907,0.8705587244751691
voting for this,2,0,3,1.983146231127344,0.8692296731147622
jobs in america,2,0,3,1.4109986802016246,0.8682086394525703
the highest number,3,0,3,1.5475467003166141,0.8673113411052185
have done so,3,0,3,0.8967956334461058,0.8666900777224905
our great vets,3,0,3,1.8259212314744977,0.8666209092652771
to use american,2,0,3,1.420453077150332,0.8650704318624315
